mol_id,smiles,homo-fopt,lumo-fopt,gap-fopt,e_tot-fopt
a-183,S[AlH-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCC,-1.70764121,2.33807242,4.04571363,-49375.15648314
a-184,COCCOCC[TaH3-](S)O,-1.1018254,1.9948970400000001,3.09672244,-459693.31061271
a-185,CSCC[PH3-](c1ccc(cc1)C)CCC(=O)O,-1.15149568,1.72853806,2.88003374,-38132.27547854
a-186,S[GaH-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCN,-1.6230902999999999,0.9038792800000001,2.5269695800000003,-93487.34061038
a-187,CC[BH-](S(=O)(=O)C(F)(F)F)CCCN,-1.9724409600000001,2.33985704,4.312298,-31751.11754768
a-188,CCCCC[TaH3-](S(=O)(=O)C(C(F)(F)F)(F)F)c1ccc(cc1)[Si](CCC(F)(F)F)(C)C,-2.34677048,0.36702419999999997,2.71379468,-500977.18077813
a-189,NC(=N)NCCCC[TaH3-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-2.44916536,0.08185261,2.53101797,-519646.37491421
a-190,COCCOCC[AlH-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)C(C(C(F)(F)F)(F)F)(F)F,-2.77468572,1.38011195,4.15479767,-75361.47310362
a-191,CCC[C-](CCCC(C(F)(F)F)(F)F)N,1.85246138,2.76611281,0.91365143,-24662.75182324
a-192,CC[GaH-](CN)I,-0.67994001,3.07493822,3.75487823,-254539.0061081
a-193,Br[GaH-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)CCCC(C(F)(F)F)(F)F,-2.15868678,0.30575994,2.46444672,-203556.71722782
a-194,CCC[GaH-](C(CC)C)F,-0.9677079,3.12754048,4.09524838,-63437.15736377
a-195,O[N-]C(F)(F)F,0.48348156000000003,4.2192365,3.73575494,-12750.28055302
a-196,CCCCCCCC[Si](c1ccc(cc1)[InH-](CC)Br)(C)C,-1.65427877,1.2015923800000001,2.85587115,-260632.38829185
a-197,I[InH-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-2.81633457,0.79966011,3.61599468,-430960.7281691
a-198,NC(=N)NCCCC[GaH-](c1ccccc1C(=O)O)F,-1.61479272,0.93333549,2.54812821,-77206.21430761
a-199,NCC[TaH3-](C(C(F)(F)F)(F)F)S(=O)(=O)F,-2.72485051,0.68046222,3.40531273,-474302.87496875
a-200,OC(=O)c1ccccc1[AlH-](C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,-2.77748843,0.29572026,3.07320869,-51925.49049645
a-201,CCCCC[BH-](CCC)I,-1.00399073,2.361287,3.36527773,-205874.25966156
a-202,CCCCCC[AsH3-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)c1ccc(cc1)[Si](CCCCCCCC)(C)C,-0.99575117,1.43886452,2.43461569,-120995.13131917
a-203,N[NbH3-](S(=O)(=O)C(C(F)(F)F)(F)F)CCCCC,-1.86140999,1.4566084799999999,3.31801847,-142479.1737755
a-204,CC(CC(C(=O)[O-])(O)C)C,-0.47575904,2.82389059,3.2996496300000002,-13616.49797999
a-205,CC[C-](C(C(C(F)(F)F)(F)F)(F)F)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-0.6718949,1.15533239,1.8272272900000002,-73202.96186419
a-206,NCCC[InH-](CN)O,-0.68642672,2.46953367,3.15596039,-171530.67466669
a-207,CCCC[GaH-](C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,-2.3289409,0.73343136,3.06237226,-91350.72290527
a-208,NCC[C-](CCC(=O)N)CCCCC,1.20147868,2.41743814,1.21595946,-16808.07173509
a-209,[O-]C(=O)C(C(C(F)(F)F)(F)F)(c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,-1.74823122,0.51292441,2.26115563,-71770.86354025
a-210,NCCCC[TaH3-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(CC)C,-1.8538891400000002,1.21989902,3.07378816,-490965.67898603
a-211,C[C-](S(=O)(=O)C(F)(F)F)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-1.06881275,0.46710409,1.53591684,-86367.72481423
a-212,NC(=O)CC[N-]C(C(F)(F)F)(F)F,-0.76745092,2.32566293,3.09311385,-23911.04677822
a-213,FC(C([InH-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)C(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)F,-2.89898755,1.06360939,3.96259694,-243563.16498715
a-214,CC[N-]C(C(F)(F)F)(F)F,-0.41544001,3.5067374300000003,3.92217744,-19318.3221081
a-215,NC[NbH3-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)c1ccc(cc1)[Si](CCC(F)(F)F)(C)C,-1.8047322399999999,1.21442139,3.01915363,-163853.96370943
a-216,CSCC[C-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-2.41282921,1.56724409,3.9800733,-95862.27555157
a-217,CCCC[NbH3-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCC(=O)N,-1.9554030999999998,0.49834278,2.45374588,-140647.28055268
a-218,FC([N-]c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-1.27880321,1.06946739,2.3482706,-58549.81238408
a-219,CCCCC[NbH3-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCCNC(=N)N,-2.00388679,0.61171225,2.61559904,-144819.43610919
a-220,CSCC[AsH3-](F)N,-0.6232151,2.60859045,3.23180555,-80286.6308353
a-221,NCCC[AlH-](S(=O)(=O)F)CCC(=O)N,-2.33936858,2.23336229,4.57273087,-35805.53574873
a-222,CCC([C-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)C,-0.5093715999999999,0.38451895,0.8938905500000001,-94027.91424723
a-223,NCC[GaH-](S(=O)(=O)C(F)(F)F)C(C(F)(F)F)(F)F,-2.37083814,2.3521338800000002,4.72297202,-96704.25871013
a-224,NC[N-]CN,1.77579982,4.20130761,2.42550779,-6673.80974205
a-225,NC(=N)NCCCC[GaH-](C(C(F)(F)F)(F)F)O,-1.45477956,1.36195852,2.81673808,-80786.70415145
a-226,NCC[BH-](C(CC)C)COC(F)(F)F,-1.70314698,2.91071736,4.61386434,-20962.36599989
a-227,COCCOCC[N-]S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F,-1.43857416,1.8694099400000002,3.3079841,-48073.55798692
a-228,O[BH-](CC(C)C)COC(F)(F)F,-0.76910702,3.03626908,3.8053761,-19366.48261925
a-229,I[TaH3-](S(=O)(=O)C(C(F)(F)F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,-2.83795207,-0.10611656,2.73183551,-689176.77990913
a-230,CC[PH3-](CCCC)CCCC(C(F)(F)F)(F)F,-0.28671183,2.72541621,3.01212804,-34697.26483061
a-231,NC[AlH-](CCCS)CCC,-1.16116626,2.26432525,3.42549151,-26549.3654571
a-232,SCCC[N-]c1ccc(cc1)C,0.52109036,2.36238074,1.84129038,-22965.08790997
a-233,O[AsH3-](C(C(F)(F)F)(F)F)COC(F)(F)F,-1.50453642,2.32696294,3.83149936,-91991.41081739
a-234,C[N-]S(=O)(=O)C,0.33864534,3.9557008700000003,3.61705553,-18637.41756101
a-235,N[C-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCC(=O)N,-0.92034405,2.07968854,3.00003259,-52906.9309154
a-236,I[TaH3-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)I,-1.85946337,0.05844992,1.91791329,-890532.94805639
a-237,FC([N-]C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,-2.11171629,2.8198125,4.93152879,-39312.42829293
a-238,O[InH-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCCC(C(F)(F)F)(F)F,-1.86598541,2.22648149,4.0924669,-211712.94636018
a-239,NCCC[C-](S(=O)(=O)C(C(F)(F)F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,-1.54215238,0.91533176,2.45748414,-61078.09562928
a-240,C[Si](c1ccc(cc1)[N-]S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C,-2.07003038,0.69426663,2.76429701,-105163.96365092
a-241,CC(C[BH-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)F)C,-2.07049071,2.1119649,4.18245561,-44832.00969008
a-242,NC(=N)NCCCC[GaH-](S(=O)(=O)C(C(F)(F)F)(F)F)S(=O)(=O)F,-2.8558020600000003,1.17406268,4.02986474,-111393.28151837
a-243,[O-]C(=O)C(c1ccc(cc1)C)(CCC(=O)N)CCC(=O)N,-1.89939368,1.43922897,3.33862265,-27039.49328073
a-244,CCCCC[TaH3-](CCCS)CN,-0.91463329,2.37375191,3.2883852,-459329.94700981
a-245,CCCCCC[BH-](S(=O)(=O)C(F)(F)F)C(C(C(F)(F)F)(F)F)(F)F,-2.75224389,2.04417627,4.79642016,-53446.31331066
a-246,FC(S(=O)(=O)[O-])(C(F)(F)F)F,-1.6368134699999999,3.71210124,5.34891471,-32698.19765187
a-247,CC[C-](CC(C)C)F,1.81532439,3.23112308,1.41579869,-10203.83781566
a-248,NCCC(S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)[O-],-2.19399624,0.21628868,2.41028492,-78094.18132429
a-249,CCCC[InH2-]Cl,-1.29082836,2.62082525,3.91165361,-179034.26465503
a-250,SCCC[BH-](CC(C)C)Cl,-1.37510047,2.16261871,3.53771918,-31671.15559594
a-251,CCC[GaH-](C(C(C(F)(F)F)(F)F)(F)F)S(=O)(=O)F,-2.80668624,2.45910316,5.2657894,-96267.57929404
a-252,CCCCCCCC[Si](c1ccc(cc1)[GaH-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)(C)C,-2.65477866,1.16356633,3.81834499,-134446.11822958
a-253,NCC[N-]C(C(C(F)(F)F)(F)F)(F)F,-0.38347399,2.7007917,3.08426569,-27300.76288579
a-254,[O-]C(=O)C(S(=O)(=O)F)(c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)Cl,-1.92013625,0.7263144500000001,2.6464507,-64141.5964513
a-255,CCCC[NbH3-](C(C(F)(F)F)(F)F)CCCCNC(=N)N,-1.7599060899999999,1.5649513800000001,3.32485747,-134761.23025776
a-256,NCC[GaH-](C(C(F)(F)F)(F)F)C(C(F)(F)F)(F)F,-2.44800605,2.53790814,4.98591419,-88204.95397793
a-257,NCCCC[BH-](CCCN)S,-0.45814098000000003,2.42050625,2.87864723,-22119.67421804
a-258,F[C-](C(C(C(F)(F)F)(F)F)(F)F)Br,0.01322128,2.7824617,2.76924042,-97307.25697438
a-259,NCCC[InH-](c1ccc(cc1)C)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-1.5746727900000002,0.2328042,1.80747699,-234317.97604126
a-260,[BH3-]CC(C)C,-0.74520192,3.42935988,4.1745618,-5018.57350283
a-261,NCCC[TaH3-](c1ccc(cc1)C)CCCS,-1.3317733600000001,1.62510395,2.95687731,-463476.76355288
a-262,Cl[TaH3-](c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCCN,-1.92605191,0.79436491,2.72041682,-502446.19037156
a-263,F[SbH3-](C(C(F)(F)F)(F)F)CCSC,-1.43784189,2.25346272,3.69130461,-211395.92367228
a-264,[N-](C(CC)C)F,1.9930280900000001,3.63362513,1.64059704,-8501.47621936
a-265,C[AlH-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)N,-1.20276087,1.06435889,2.26711976,-33902.07479161
a-266,COCCOCC[TaH3-](C(F)(F)F)O,-1.46942894,2.46129176,3.9307207,-457993.52504002
a-267,NCC[PH3-](CCC(=O)O)CCN,-0.79859459,2.2636495,3.06224409,-23980.02095032
a-268,NC(=O)CC[PH3-](C(C(F)(F)F)(F)F)CCC(=O)N,-1.27106234,2.24372012,3.51478246,-38535.569858
a-269,CCC[AlH-](S(=O)(=O)C)CC(C)C,-1.3616289799999999,2.58754501,3.9491739900000002,-30210.64389327
a-270,FC(CC[Si](c1ccc(cc1)[InH-](S(=O)(=O)C)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)(F)F,-1.93523589,0.41129862,2.34653451,-253759.9755634
a-271,FC(C([N-]S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(F)(F)F)F,-3.00057348,1.9552527999999998,4.95582628,-67239.2491491
a-272,COCCOCC[C-](CCCCNC(=N)N)F,1.4072145,1.7400862400000001,0.33287174,-23064.90522491
a-273,FC(c1cc(cc(c1)C(F)(F)F)[C-](S(=O)(=O)C(C(F)(F)F)(F)F)C(F)(F)F)(F)F,-2.15417657,0.7373950300000001,2.8915716,-65543.46001197
a-274,O[NbH3-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)I,-2.07550316,0.64648485,2.72198801,-347204.38094279
a-275,C[N-]S(=O)(=O)C(F)(F)F,-0.41221108,3.63298853,4.04519961,-26748.01097793
a-276,CC[BH-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)S,-0.98155243,2.61492208,3.59647451,-42368.34763154
a-277,NC[TaH3-](C(CC)C)CCC(=O)O,-1.2076525,1.9582178300000002,3.16587033,-451446.93688952
a-278,NCCCCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],-1.95613657,1.76179577,3.71793234,-69219.60570936
a-279,COCCOCC[NbH3-](C(CC)C)CCN,-1.36046101,2.07202978,3.43249079,-122357.42926211
a-280,SCCC[AsH3-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)CN,-0.6478233,1.5448677,2.192691,-106328.73621853
a-281,NC[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)F,-2.0259903,2.80862157,4.83461187,-45496.54104882
a-282,CCCCC[PH3-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)CC(=O)O,-1.26769335,0.41796987,1.68566322,-81024.26048762
a-283,C[C-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-0.77015321,0.93417825,1.7043314600000001,-74647.23697144
a-284,Cl[AlH-](S(=O)(=O)C(C(F)(F)F)(F)F)S(=O)(=O)F,-3.17786752,1.31215112,4.49001864,-67556.31353321
a-285,NCCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(=O)[O-])CC(=O)O,-2.2287113,1.99439244,4.22310374,-44678.39319217
a-286,CC(C[PH3-](C(F)(F)F)CCCCNC(=N)N)C,-0.76260823,1.71760666,2.48021489,-32708.65074296
a-287,NCC(C(=O)[O-])(CCC(=O)N)Br,-1.29628175,1.92982998,3.22611173,-86915.19401777
a-288,N[AlH-](c1ccc(cc1)C)Cl,-1.26002139,2.29819591,3.5582173,-28107.49130566
a-289,CCCCCC[AlH-](CC)I,-1.40834451,2.15294761,3.56129212,-211811.6824811
a-290,FC(CC[Si](c1ccc(cc1)[GaH-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)C(F)(F)F)(C)C)(F)F,-2.72874102,0.85604981,3.58479083,-127212.33578191
a-291,NC(=N)NCCCC[AlH-](S(=O)(=O)C(C(F)(F)F)(F)F)CCC(=O)O,-2.40840869,1.45915426,3.86756295,-54418.6616165
a-292,CCC(C(S(=O)(=O)C)(C(CC)C)C(=O)[O-])C,-1.04678731,2.60930772,3.65609503,-30820.03946839
a-293,NC(=O)CCC(C(=O)[O-])(CCCC(C(F)(F)F)(F)F)F,-1.35941852,2.04258002,3.40199854,-34520.36489107
a-294,[N-](CC)I,1.5567285800000001,3.05514169,1.49841311,-200236.4697638
a-295,CCCCCC[GaH-](C(F)(F)F)I,-1.7799095500000002,2.14173652,3.92164607,-265421.00493344
a-296,NCC[GaH-](C(F)(F)F)c1ccc(cc1)C,-1.9417275900000002,2.1098842,4.05161179,-73427.65443415
a-297,CC[C-](CN)S,1.14964862,3.58708229,2.43743367,-16677.95277976
a-298,O[C-](C(C(F)(F)F)(F)F)S(=O)(=O)C,-0.80508669,2.89100934,3.69609603,-34834.74234428
a-299,O[BH-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(C(F)(F)F)(F)F,-2.75697357,1.91458042,4.67155399,-57578.40095216
a-300,CCCC[AlH-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-2.03646963,0.26813283,2.30460246,-131070.16222855
a-301,NCCCC[BH-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)COC(F)(F)F,-2.31151263,0.36825258,2.6797652100000002,-78880.87278227
a-302,I[BH-](C(F)(F)F)CN,-1.22265013,3.58918925,4.81183938,-209075.43915196
a-303,N[NbH3-](C(F)(F)F)CCCN,-1.48581325,2.1340736,3.61988685,-120394.80015261
a-304,CCCCC[TaH3-](S(=O)(=O)C)C(CC)C,-1.26944482,1.69125172,2.96069654,-462991.40701205
a-305,NCCC[TaH3-](c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-1.9396897,0.24464846,2.18433816,-529769.35664464
a-306,Cl[InH-](C(F)(F)F)CCCC,-1.8356857500000001,2.66744439,4.50313014,-188214.4767357
a-307,NCCC[GaH-](CC(C)C)CCSC,-1.10637449,2.4942171,3.60059159,-76325.19345403
a-308,Cl[NbH3-](S(=O)(=O)C(F)(F)F)C(C(F)(F)F)(F)F,-2.55323501,0.44757914,3.00081415,-157370.44938066
a-309,N[InH-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-2.19641455,0.39683557,2.59325012,-248651.93717602
a-310,CCCC[N-]c1ccc(cc1)[Si](CCC(F)(F)F)(C)C,0.00714317,2.26029675,2.25315358,-33478.95731532
a-311,CCC[AlH-](CC(=O)O)S,-1.79454661,2.88417529,4.6787219,-26971.30607949
a-312,FC(c1cc(cc(c1)C(F)(F)F)[InH-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)C(F)(F)F)(F)F,-3.23358399,-0.06846134,3.16512265,-254576.76652378
a-313,I[AlH-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)COC(F)(F)F,-2.76423671,1.45212552,4.21636223,-252662.03374082
a-314,NC(=O)CC[N-]S(=O)(=O)C,-0.63653901,3.00759307,3.64413208,-24299.96777699
a-315,NCCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(=O)[O-])CCCC(C(F)(F)F)(F)F,-1.53217193,2.11527353,3.64744546,-57337.92802586
a-316,NC(=N)NCCCC[N-]C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-0.74353521,1.4774395999999999,2.22097481,-39965.81301016
a-317,NCC[PH3-](c1ccc(cc1)C)CCC(=O)N,-0.90860449,2.06931729,2.97792178,-27149.03280642
a-318,SCCC[NbH3-](CCC(=O)N)CCOCCOC,-1.3724353599999999,1.57896302,2.95139838,-135252.25519659
a-319,COCCOCC[GaH-](C(CC)C)Cl,-1.42691277,2.00485093,3.4317637,-79532.51708448
a-320,[O-]C(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)N,-1.50923923,1.07673315,2.58597238,-64012.62829402
a-321,[O-]C(=O)C(c1ccc(cc1)[Si](CCC(F)(F)F)(C)C)(O)O,-1.5882754000000001,1.33992402,2.92819942,-37995.91121648
a-322,CSCC[NbH3-](CCC(=O)O)S,-1.7517062600000002,1.47213944,3.2238457,-137232.2286281
a-323,CSCCC(C(F)(F)F)(C(=O)[O-])CC(C)C,-0.86038658,2.32325684,3.18364342,-33765.57151542
a-324,CCCCCCCC[Si](c1ccc(cc1)[TaH3-](S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)C(F)(F)F)(C)C,-2.6691306900000002,0.01621781,2.6853485,-508522.63882411
a-325,CCCC[AlH-](c1ccc(cc1)[Si](CCCCCCCC)(C)C)CCCCNC(=N)N,-1.6619317900000001,1.5112968,3.17322859,-45705.74204149
a-326,CCCCC[AlH-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C,-2.23240039,1.86275581,4.0951562,-52227.21849989
a-327,CCCCCC[NbH3-](C(C(F)(F)F)(F)F)c1ccc(cc1)C,-1.9117272600000002,0.99421582,2.90594308,-134419.80276194
a-328,C[C-](S(=O)(=O)C(C(F)(F)F)(F)F)CCCCN,-0.43392908,1.9715040099999999,2.40543309,-38570.30678586
a-329,NC[SbH3-](c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)C(CC)C,-0.59121257,0.59568569,1.18689826,-245858.04263986
a-330,FC(C(S(=O)(=O)[GaH-](S(=O)(=O)C(C(F)(F)F)(F)F)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-3.30291125,0.62622672,3.92913797,-143117.78313722
a-331,CSCC[AlH-](C(CC)C)CCC(=O)N,-1.63825109,2.32863992,3.96689101,-31774.5411304
a-332,CCCC[N-]O,2.84439061,3.10957747,0.26518686,-7846.24069414
a-333,N[GaH-](c1ccc(cc1)[Si](CCCCCCCC)(C)C)I,-1.41123953,1.5371228700000001,2.9483623999999997,-276246.23107677
a-334,[O-]C(=O)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-0.7739007800000001,0.82228299,1.5961837700000001,-52997.65052825
a-335,O[BH-](S(=O)(=O)C(C(F)(F)F)(F)F)C(C(C(F)(F)F)(F)F)(F)F,-2.32420783,2.08542499,4.40963282,-55555.23887371
a-336,CCCCC[C-](C(F)(F)F)CCOCCOC,0.61367037,2.01118104,1.39751067,-25055.00324548
a-337,SCCC[AsH3-](CCSC)O,-0.7201977900000001,2.0410634,2.76126119,-92210.60100756
a-338,CCCCC[PH3-](CCC(=O)N)CCCCNC(=N)N,-0.7843683,1.58847922,2.37284752,-31329.85126903
a-339,NCC[NbH3-](CCCC(C(F)(F)F)(F)F)CCSC,-1.27851948,1.78661905,3.06513853,-141587.93320068
a-340,CCCCCCCC[Si](c1ccc(cc1)[GaH-](CCN)N)(C)C,-0.8689397999999999,1.49451417,2.36345397,-83312.71784237
a-341,FS(=O)(=O)[GaH-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)C(F)(F)F,-3.19153227,1.12921511,4.32074738,-123690.52327821
a-342,CCCC[PH3-](c1ccccc1C(=O)O)CCOCCOC,-1.17717183,1.38924484,2.56641667,-34556.6699704
a-343,NC(=N)NCCCC[NbH3-](S(=O)(=O)C(F)(F)F)S(=O)(=O)F,-2.57569924,0.60396973,3.17966897,-156663.66994142
a-344,NCCC[NbH3-](CCC(=O)O)CCCC(C(F)(F)F)(F)F,-0.95824893,1.42478679,2.38303572,-135843.88077634
a-345,OC(=O)C[InH-](S(=O)(=O)F)c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-3.01277179,0.21502414,3.22779593,-233921.28221697
a-346,[GaH-](I)(Br)N,-1.57581111,2.86652188,4.44233299,-322720.29721181
a-347,C[GaH-](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)COC(F)(F)F,-2.40147963,0.8283290400000001,3.22980867,-91260.52296247
a-348,[O-]S(=O)(=O)Br,-1.92877827,1.91311758,3.8418958500000002,-88429.61497406
a-349,CC[SbH3-](CCOCCOC)CC,-0.45384941,2.17894863,2.63279804,-192667.69924859
a-350,I[NbH3-](S(=O)(=O)C(F)(F)F)CCC(=O)N,-2.4578433,0.41513406,2.87297736,-332457.96942752
a-351,S[N-]S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F,-1.18677794,2.60180065,3.78857859,-49509.29258324
a-352,FC([N-]c1ccc(cc1)[Si](CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)(F)F,-1.02703073,0.66187161,1.68890234,-70761.13280997
a-353,CC[BH-](S(=O)(=O)F)C(F)(F)F,-2.9274813699999997,3.07723514,6.00471651,-29741.45702607
a-354,N[NbH3-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCC,-1.97752415,1.21712928,3.19465343,-153292.25619237
a-355,CCCCCCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(=O)[O-])N,-1.0202605,1.8631639199999999,2.88342442,-42751.59982743
a-356,FC([N-]S(=O)(=O)C(F)(F)F)(F)F,-2.49916327,3.98051871,6.47968198,-34859.53063146
a-357,NCCCCC(C(=O)[O-])(COC(F)(F)F)COC(F)(F)F,-1.21218472,1.92444349,3.13662821,-36600.37912121
a-358,CCCCCCCC[Si](c1ccc(cc1)[AlH-](CCC(=O)N)C)(C)C,-1.61049204,1.23444633,2.84493837,-39393.46139772
a-359,OC(=O)CC[BH-](S(=O)(=O)F)COC(F)(F)F,-3.17663373,1.9307521699999999,5.1073859,-37993.41346679
a-360,Br[InH2-]c1cc(cc(c1)C(F)(F)F)C(F)(F)F,-2.26924203,0.7508084700000001,3.0200505,-258226.45904523
a-361,NCC[BH-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCSC,-2.10943278,1.74898468,3.85841746,-62057.65412409
a-362,Br[C-](S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCCCN,-0.9870051,2.17804991,3.16505501,-121839.35891968
a-363,NCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(=O)[O-])CCC(=O)O,-1.47656172,1.74601779,3.22257951,-44677.91489773
a-364,OC(=O)C[AlH-](S(=O)(=O)C(C(F)(F)F)(F)F)C(F)(F)F,-3.00274014,1.43306326,4.4358034,-52694.90766863
a-365,O[AsH3-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CC(=O)O,-1.85350948,1.50859737,3.36210685,-98849.58903095
