mol_id,smiles,homo-fopt,lumo-fopt,gap-fopt,e_tot-fopt
c-177,CCCOC[NH+]=C1NCC(CN1)(CCC(F)(F)F)C(=O)C,-9.24725875,-5.37123992,3.87601883,-30574.79149945
c-178,CCCCSc1nnc(o1)C1CCC([NH2+]1)(CC(=O)N(CC)CC)[Si](C)(C)C,-7.97835468,-4.2191547400000005,3.7591999400000002,-49133.52101286
c-179,CCCOC[N+]1(CCCCCN)CCOCC1CC(CO)O,-7.80014862,-3.71522787,4.08492075,-28325.6254695
c-180,FC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(CCC1CNC(=[NH2+])N1CCCCS(=O)(=O)Cl)F,-9.63473365,-5.23537571,4.39935794,-83220.86234217
c-181,CCCCCC1CCC(C[NH+]1CC(CBr)Br)CC(=O)N(CCCC)C,-8.2769546,-5.13446601,3.14248859,-169201.11570275
c-182,CCC[n+]1ccc2c(c1CCCCCCCCC)cccc2CCC(CCC=C(C)C)C,-7.14566181,-6.3643029,0.78135891,-34440.46942759
c-183,CCCCOC(=O)C[NH+]=C1NCC(C(N1)[Si](C)(C)C)CCOCC,-8.17779263,-4.35057276,3.82721987,-36723.90554272
c-184,CCOC(=O)[n+]1c(nnn1CCCCCCOC(=O)C=C)CC(=O)N(CC)CC,-7.88587037,-6.87498656,1.01088381,-37906.05492815
c-185,CCCCCOC(=O)Cc1[nH+]c(nn1CCC)C(=O)C,-9.863652160000001,-6.89943973,2.96421243,-25516.19673029
c-186,CCCCCCCCCCCCCCCCCC[n+]1c(CCOCCOc2ccc(cc2)C(CC(C)(C)C)(C)C)nnn1CCCSC(=S)N(c1ccccc1)c1ccccc1,-6.65551882,-6.60488208,0.05063674,-89584.22637455
c-187,CCCCn1nc([nH+]c1CCC(CCC=C(C)C)C)CC(=O)OCC,-7.70868774,-5.33081845,2.37786929,-29885.12269483
c-188,OCCOCC[NH+](CCC(C(Br)(F)F)(Br)F)CCCCCCOC(=O)C=C,-8.74203812,-4.76741793,3.97462019,-178739.45564204
c-189,CCCCCCCCCCCCCCCCCCCCC1C(=[NH+]CC1COCCC)CCCP(=O)(OCC)OCC,-7.72328787,-5.85907517,1.8642127,-56446.57466868
c-190,CCCCCCCCOCc1cc(CCO[Si](C)(C)C)c[n+](n1)CCCP(=O)(OCC)OCC,-8.66368826,-6.8828738099999995,1.78081445,-57176.15015376
c-191,CCCCCCCCCCCCCCCCC1CC[NH2+]C1(COCCCCC)c1nnc(o1)SCC,-7.98505565,-5.1367946,2.84826105,-51488.75067771
c-192,BrCCC[n+]1ccc(c(n1)c1nnc(o1)SCC)CC(CBr)Br,-8.8811395,-7.26898852,1.61215098,-247897.72876451
c-193,NCCCCC1(CCCSC(=S)N2CCOCC2)[NH+]=CSC1Cc1cccc(c1)C,-7.45248765,-6.13696974,1.31551791,-63582.34942542
c-194,FCCc1ccc2c(c1)c(CCCSC(=S)N(c1ccccc1)c1ccccc1)[n+](cc2)CC(CNCCO)O,-7.27524707,-6.1763655,1.09888157,-66819.38378834
c-195,CCCCOC[n+]1cc(I)cc(c1)CC=C,-9.74118619,-7.06495903,2.67622716,-213911.13105064
c-196,C#CC[NH+]1CC(CC(C1)C(CO)CC)Cc1ccccc1,-8.76072559,-4.72303875,4.03768684,-23685.90708144
c-197,CCCCCCCCOC(=O)CC1C(C=[NH+]C1CCN)CC(=O)NCCCC,-8.85106009,-5.3208727,3.53018739,-34104.56493178
c-198,CCCC[NH+](CC(OC(=O)CS)COC(=O)CS)CCN,-8.15817034,-4.58428897,3.57388137,-46843.88682258
c-199,CC[S+](CC(N)(N)N)CCO[Si](C)(C)C,-9.16379751,-4.71010029,4.4536972200000005,-35049.07578859
c-200,CCCCCCCCOC[S+](CC(=O)N(CCCC)C)COCCCCCC,-9.09040147,-4.89526267,4.1951388,-43135.69292027
c-201,CC(C[N+]1=CC(CC1Cc1ccc(cc1)C)CCOCC(F)(F)F)O,-9.09024498,-6.81972702,2.27051796,-33878.89781455
c-202,CCCCCCCCC1CC(CCCSC(=S)N(CCCCCCCC)CCCCCCCC)C[NH+](C1)CC(CN)O,-6.42951354,-3.94280404,2.4867095,-66802.02769904
c-203,CCCCCCCCCCCCCCCN1CC([NH2+]CC1COCC)CC(CO)O,-8.25627893,-4.10171334,4.15456559,-35902.86339458
c-204,Cc1ccc(cc1)C[n+]1cnnn1Br,-9.64315813,-8.33344316,1.30971497,-86848.72067351
c-205,C=CCN(C(=[NH2+])NCCCCCCOC(=O)C=C)COc1cc(C)ccc1C(C)C,-7.9102124,-4.84978795,3.06042445,-36111.26198553
c-206,CCCCCCCCCCCCCCC1NC(=[NH+]CCN)NC1CC(=O)N(CCCC)C,-8.34219984,-3.91268489,4.42951495,-37332.82237056
c-207,OCCNCC(Cc1n[nH+]c(cc1CCCC(=O)O)CC(=O)OC)O,-7.74124484,-6.78133722,0.9599076200000001,-33767.92663415
c-208,FCC[NH+]=C1NC(CN1CCCC(=O)O)N(C)C,-8.52108223,-4.93537461,3.58570762,-24535.26778673
c-209,CCCCCOCC1CC(NC(=[NH+]C(=O)C)N1)C(C(F)F)(F)F,-9.33072715,-5.92463682,3.40609033,-34347.58970957
c-210,NCCCCCN1C(CCOCCCCC)OCNC1=[NH+]CCCCS(=O)(=O)O,-7.77098395,-4.99056508,2.78041887,-47443.04723995
c-211,CCCCCCCCCCCCCC[NH+](CC(C(F)(F)F)O)CCCCC,-8.3631506,-4.24803139,4.11511921,-35234.82328231
c-212,CCCCCCCCCCCCCCCCCCCCC1CCC(C([NH2+]1)CCCCS(=O)(=O)Cl)COCCC,-7.77973147,-4.8325728,2.94715867,-66394.08342804
c-213,CCCCCCCOCNC(=[NH+]c1ccccc1OC)NN(N)N,-8.46520508,-5.16508328,3.3001218,-30123.62534686
c-214,CCCCC1C(CNC(=[NH2+])N1CC(=O)OC)CCc1ccccc1,-8.11606074,-4.58805557,3.52800517,-28750.99631903
c-215,CCCCc1[nH]nc([n+]1CCc1ccccc1)CC(N)(N)N,-8.65787179,-5.52177079,3.136101,-25965.43772865
c-216,CCCCOC(=O)C[NH+](CCOCCOc1ccc(cc1)C(CC(C)(C)C)(C)C)CCCc1ccccc1,-7.00008757,-4.89022606,2.10986151,-44739.09605826
c-217,FCCC[n+]1c(nnn1COCCC)CC(CN)O,-9.20202657,-6.74056586,2.46146071,-26039.61612059
c-218,CCCCCCCCCCCCCCCCCCCC[NH+]=C1NCC(N1CCCC(=O)O)[Si](C)(C)C,-7.93829008,-4.56907836,3.36921172,-48579.30137851
c-219,NCCCCC1(CCC([NH2+]C1)CC(CN)O)[Si](C)(C)C,-7.59415196,-3.84664218,3.74750978,-30554.08417292
c-220,CCCCCc1[nH]nc([n+]1c1nnc(o1)SCC)CC(O)C,-8.74538514,-6.06774007,2.67764507,-37325.91197121
c-221,CCOCCC1([NH2+]CC(O1)CC(C(F)(F)F)O)Cc1ccccc1,-8.95149287,-4.9360871,4.01540577,-33820.88848641
c-222,CCCCCCCCCCCC1(CCCCN)OC[NH2+]C1N,-8.26518634,-4.38061547,3.88457087,-25827.21155001
c-223,CCCCCCCCCCCCCCCCCCc1cccc2c1c(c[nH+]c2COCCCCCC)CC(CN)O,-7.75619953,-6.17329071,1.58290882,-46492.73244315
c-224,C=CC(=O)OCCCCCCC1(CNC(C[NH2+]1)COc1cc(C)ccc1C(C)C)CCC(=O)Nc1ccccc1,-7.16878436,-4.86344727,2.30533709,-47655.42841022
c-225,CCC[NH+](CC(O)C)CCC(F)(F)F,-10.82773882,-4.18710755,6.64063127,-21332.53596762
c-226,CCCCOC(=O)C1CN(C(=[NH2+])N1CCCCCCC)CCCCS(=O)(=O)O,-8.97767131,-4.31036402,4.66730729,-45905.69233808
c-227,CCOC[PH+](CC(=O)OCCC)CC1OC1,-9.76378829,-4.96203595,4.80175234,-29269.91725087
c-228,CCCCCCCCCCOC[n+]1ccc(c(c1)COCC)COCCCCC,-8.62795108,-6.80774918,1.8202018999999998,-34297.86917314
c-229,CCCCCCCCCCCCOCc1nn(c(=[NH2+])n1CC(=O)OCCCCCC)C(C(C)C)(CO)C,-8.34607575,-4.86007905,3.4859967,-45144.08944624
c-230,CCCCCCCCCCCCCCN1C(C#C)OCNC1=[NH+]CCCSC(=S)n1ccnc1,-8.17749841,-5.57194459,2.60555382,-58922.82907326
c-231,CCCCCCCCCOC[PH+](CC(CC)C)COc1cc(C)ccc1C(C)C,-8.00937904,-4.38581127,3.62356777,-41148.72456267
c-232,CCC(CC1CCN(C(=[NH+]CC(OCc2ccccc2)C)N1)N(C)C)C,-8.01509824,-4.49742477,3.51767347,-30377.5344704
c-233,CCCCOC(=O)[NH+](CC(=O)OCCCCC)CCCSC(=S)N1CCOCC1,-7.73307332,-5.07975624,2.65331708,-56312.77320472
c-234,OCCNCC(CC1C=[N+](C(C1)CCOCCOc1ccc(cc1)C(CC(C)(C)C)(C)C)CCCSC(=S)N1CCOCC1)O,-6.59289422,-6.23813131,0.35476291,-73728.15258615
c-235,CCCCCCCc1cccc2c1c(CCCCCC)c[nH+]c2COC,-9.20223306,-6.46018623,2.74204683,-29035.45481651
c-236,CCOC(=O)C([N+]1=CSC(C1CCCCCCOC(=O)C=C)CC(CC)C)C,-7.96061524,-6.33432536,1.6262898799999999,-43984.4301589
c-237,NCCC[N+]1(COC(C1)CCC(C(Br)(F)F)(Br)F)CC(=O)OCCC,-8.67326985,-4.85696034,3.81630951,-176058.32211883
c-238,CCCCCCCCCCCCCCCCCCCCc1cc(CC(=CBr)Br)c[n+](n1)CCCF,-7.72807933,-7.33711752,0.39096181,-180450.0970555
c-239,BrCC(Cn1c[n+](c(c1)COc1cc(C)ccc1C(C)C)C(=O)C(C(C(C(=O)O)(F)F)(F)F)(F)F)Br,-7.72591172,-7.0335627,0.69234902,-193475.30694879
c-240,CCCOCc1[nH+]cc2c(c1)ccc(c2C(CO)CC)c1nnc(o1)SCCCC,-7.92882666,-6.5716995,1.35712716,-45855.89277163
c-241,CCCCCCC1NCC([NH2+]C1)(COCC)C(C(C)C)(CO)C,-8.20922385,-3.8751177500000002,4.3341061,-27437.92864086
c-242,CCCCCCCCCCOCN1C(=[NH2+])NC(CC1c1nnc(o1)SCCCC)CCC(C(Br)(F)F)(Br)F,-8.27274983,-4.89635817,3.37639166,-200006.09408904
c-243,CCCCCCCCCCN(C(=[NH2+])NCCOC(=O)CCC)CCCc1ccccc1,-8.27302223,-5.08526495,3.18775728,-36268.2095122
c-244,O=C(Nc1ccccc1)CCC1NCC([NH2+]C1C(=O)C(C(C(C(=O)O)(F)F)(F)F)(F)F)CCc1ccccc1,-7.92342046,-6.13349753,1.78992293,-56389.73504507
c-245,CCCCc1c[nH+]c(cc1CCC(F)(F)F)C(=O)C,-10.30599969,-7.5697866099999995,2.7362130799999997,-26516.66514421
c-246,OCC(C1C(CC[NH+]1CCCSC(=S)N(CC)CC)CC(O)C)C,-7.69479524,-4.26541187,3.42938337,-48094.27627108
c-247,CCCCCCCSc1nnc(o1)C1C[NH+](CCN1CCOCC(F)(F)F)CC(=O)OCCCCCC,-8.22313556,-5.00195516,3.2211804,-59822.37728889
c-248,CCCCCCCCCOCC1OCNC(=[NH+]COCC)N1CCCCCN,-7.58564409,-4.66162156,2.9240225300000002,-34606.14621549
c-249,C=CCc1nn(c[n+]1c1nnc(o1)SCCCC)CCOCCOCCOC,-8.53513232,-5.64775467,2.88737765,-45666.08163836
c-250,CCCCCCCC[N+](=c1[nH]nc([nH]1)N(N)N)CC(O)C,-8.60375667,-4.38275159,4.22100508,-26440.94963575
c-251,BrCCCc1n[nH+]c(c(c1)CC(OC(=O)CS)COC(=O)CS)COCCCCCCCCCCCC,-8.19891431,-6.79230998,1.40660433,-135119.91121766
c-252,CCCC1C[NH2+]C(CN1CCCCCCCC)CC(=O)c1ccccc1,-8.28102609,-5.66438294,2.61664315,-29504.4820617
c-253,CCCCCCCCCCCCCC[NH+]1CCOC(C1CC(CC)C)COCCCCCC,-8.39721739,-3.95633722,4.44088017,-37694.93772863
c-254,CCCCCCCCCCC1OCN(C(=[NH+]c2ccccc2)N1)CCC(=C(F)F)F,-8.67646027,-4.97578581,3.70067446,-39088.49803543
c-255,CCCCSc1nnc(o1)n1nnc([n+]1C(CO)CC)c1ccccc1,-8.92981172,-7.12152175,1.8082899700000001,-41908.62465045
c-256,CCCCCCCCCCCCCCCCCCCCn1nnc([n+]1C#C)CCCCCCCCC,-7.79792294,-7.4683108,0.32961214,-40123.22281295
c-257,CCCCN(C(=O)C[NH+](Cc1ccccc1C)CCCCCCCCCCCCn1cccc1)C,-5.83540831,-4.68314014,1.15226817,-39501.89072106
c-258,CCCCCCCCCCCCCCCCn1nc[nH]c1=[N+](CC(N)(N)N)Cc1ccccc1C,-8.14983484,-4.37428907,3.77554577,-40304.86251531
c-259,COCCOCC[NH+]1CC(NCC1CCCc1ccccc1)c1ccccc1,-8.03364833,-4.42590607,3.60774226,-32523.45738651
c-260,S=C(N(c1ccccc1)c1ccccc1)SCCCC1COC(C([NH2+]1)I)CCC(F)(F)F,-6.98553602,-6.17718976,0.80834626,-255816.91624908
c-261,CCCCCCCCCCCCCCCCc1cc(CC#C)cc[n+]1CCCCCCCCCCC,-8.09579857,-6.5249083,1.57089027,-38781.40372433
c-262,CCCCCCCCCCCCCCCC[PH+](COCCCCCCCCCC)CCCCCC,-8.13464433,-4.23640581,3.89823852,-46718.39269607
c-263,CCCCN(C(=S)SCCCC1(OCC[NH2+]C1CCOC(=O)CCC)C(C(C)C)(CO)C)CCCC,-6.73848889,-4.33176082,2.4067280699999998,-62850.21252764
c-264,CCSc1nnc(o1)[N+](=c1[nH]cnn1CCCNCc1ccccc1O)CCCCn1cccc1,-6.91225187,-5.85512418,1.05712769,-52311.30040292
c-265,CCCCCCC[NH+](c1ccccc1)CCCN,-8.74917808,-5.04719699,3.70198109,-20035.05306543
c-266,CCCCCCCSc1nnc(o1)c1c[nH+]nc(c1COc1cc(C)ccc1C(C)C)c1ccccc1,-8.10636673,-7.17295915,0.93340758,-52636.27203943
c-267,CCCCCCCCCOC[N+](=C(NCCC(CCC=C(C)C)C)N)CC#C,-7.45218193,-4.77592192,2.67626001,-32143.27110387
c-268,CCCCCC[NH+]1CCC(CC1)Cc1ccc(cc1)C,-8.6405785,-4.27201425,4.36856425,-21705.33257404
c-269,CCCCN(C(=O)C[n+]1ccc(cc1CC(CBr)Br)CC(=CBr)Br)C,-8.6600482,-6.4189082,2.24114,-309704.12114897
c-270,CCCCC[PH+](CC(=CBr)Br)CCOCCOC,-8.32315702,-5.28435441,3.03880261,-170117.72552924
c-271,BrCC(CC1[NH2+]C(CCC1C(C(C)C)(CO)C)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Br,-9.39125475,-5.25634171,4.13491304,-205008.16962861
c-272,CCCCCCCCCCCCCC1[NH2+]COC1(CCCCCCCC)CC(=CBr)Br,-8.51032848,-4.84457584,3.66575264,-175178.38581287
c-273,CCCCCCCCCCCCCCCCC1(I)CCNC(=[NH+]CCCCCN)N1,-8.12691719,-5.48906162,2.63785557,-229315.90740755
c-274,CCCCCCOCC1(C=[NH+]C(C1)CC=C)CC(=O)N(CCCC)C,-8.81113261,-4.66719075,4.14394186,-29479.38247782
c-275,CCOCc1[nH]c(c[n+]1CCOCCOc1ccc(cc1)C(CC(C)(C)C)(C)C)CC(=O)OC,-6.71382638,-5.36435563,1.34947075,-41910.43685227
c-276,CCCCCCCCCCCCCC1COC([NH+]1C(C(F)F)(F)F)C,-8.66145457,-4.64080938,4.02064519,-34695.07317933
c-277,CCCCOC(=O)[S+](C(C(F)F)(F)F)CCC,-10.76406474,-6.76571771,3.99834703,-36491.64217378
c-278,CCCCCCCCN(C(=S)SCCCC1([NH2+]CCNC1c1ccncc1)CCCc1ccccc1)CCCCCCCC,-7.3247117,-4.58981746,2.73489424,-68137.83738492
c-279,CCCCN(C(=S)SCCC[NH+](COC)CCCP(=O)(OCC)OCC)CCCC,-6.7962679900000005,-3.60972857,3.18653942,-64770.4778244
c-280,CCCCCCCCOC(=O)Cc1c([nH]c[n+]1CCOC(=O)CCC)CCC(F)(F)F,-8.9348634,-5.71519829,3.21966511,-42725.0031705
c-281,CCCCCCCCCCCCC1([NH+]=CSC1CCCCCCCCCC)C(CO)C,-8.48722038,-6.83399729,1.65322309,-44352.8515712
c-282,FCCCC1CC(N)NC(=[NH+]C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)N1,-9.89199323,-5.57964453,4.3123487,-70704.85805795
c-283,CC(CC(c1ccc(cc1)OCCOCCc1[nH]cc([n+]1c1ccncc1)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C)(C)C,-6.79042719,-6.10438423,0.68604296,-90615.11817693
c-284,CCCC[NH+]1CCOC(C1CCCCCN)CCCF,-7.52856001,-4.23263443,3.29592558,-24884.89619837
c-285,C=CC1(CCC(F)(F)F)[NH+]=CSC1Cc1ccccc1,-9.18981575,-7.32778474,1.86203101,-36350.25829627
c-286,CCCCC[NH+]1CC(OCC1CCCC(=O)O)CC(=O)OCCCCC,-8.63212112,-4.78181106,3.85031006,-33082.29115475
c-287,CCCCSc1nnc(o1)c1ccc([n+](c1)CC(=O)c1ccccc1)C(CC(C)C)(CO)C,-8.09860078,-6.23703168,1.8615691,-48998.83148944
c-288,COC[N+](=C1NCC(N1)CC(CNCCO)O)N(C)C,-7.58275863,-4.62816467,2.95459396,-26487.21241986
c-289,NCCC[N+](=C(NCOC)N)Cc1ccccc1C,-8.17320241,-4.79312906,3.38007335,-22926.61334857
c-290,CCCCSc1nnc(o1)c1[nH+]cc2c(c1CCCCCCCCCCCCCC)cccc2CCCSC(=S)N(CC)CC,-6.90240779,-6.45987361,0.44253418,-79963.29279945
c-291,CCCCCCCCCCCC[NH+]1CC(CCCCCC)OC(C1)CCCSC(=S)N(c1ccccc1)c1ccccc1,-6.42788469,-4.29772455,2.13016014,-67172.60703717
c-292,CCCCCCCOC[NH+]1C(CCC1CC(=O)OCCCC)CC(CC)C,-9.25191208,-4.06990571,5.18200637,-32224.58953203
c-293,CCCCCCCCCC[S+](Cc1ccc(cc1)C)CCC(=O)Nc1ccccc1,-7.85102477,-5.08046017,2.7705646,-43056.37008043
c-294,CCCCCCCCCCCCCCC[PH+](CC(=O)N(CC)CC)CC(=O)NCCCC,-8.20545319,-4.2169893,3.9884638900000002,-45300.22350068
c-295,CCCCOC(=O)c1[nH+]cc(cc1CC(C(F)(F)F)O)CCCCS(=O)(=O)Cl,-9.63867184,-7.38480364,2.2538682,-61360.08154115
c-296,NCCCCC1[NH+]=CC(C1)(Cc1ccccc1)CC(N)(N)N,-7.59772596,-6.71778453,0.87994143,-25559.88785938
c-297,CCCCCCCN1COC(NC1=[NH+]CCCSC(=S)N(c1ccccc1)c1ccccc1)CC(=O)N(CC)CC,-6.60982097,-4.76714904,1.84267193,-67260.29194243
c-298,CCCCCN1C(CN(C1=[NH2+])CCC(CCC=C(C)C)C)C(C(=O)OCC)C,-7.4388885,-4.11339053,3.32549797,-33125.08081766
c-299,CCCCCCCCCCCC[N+](=C(NN)N)CCC,-8.70347541,-4.8197618,3.88371361,-23146.98103556
c-300,CCCCCC[N+](=C1NCCC(N1)CCCNCc1ccccc1O)CCCCCCCCCCCCCC,-7.13787329,-4.06960681,3.06826648,-44282.93905189
c-301,OCCC1OC(CCc2ccccc2)NC(=[NH2+])N1CC(OCc1ccccc1)C,-8.22049082,-4.42798657,3.79250425,-34978.19285801
c-302,CCN(C(=S)SCCC[NH+](Cc1ccccc1)CCCCS(=O)(=O)O)CC,-6.95010142,-4.6454199,2.30468152,-61992.92568538
c-303,CCCCCCCCCCCCCCC1OCC[NH+](C1CCCN)CCCCCCCCCCCCn1cccc1,-5.85494588,-4.14000414,1.71494174,-46047.75024969
c-304,NCCCCCC1(CCOCC)CCC(C[NH2+]1)N(N)N,-7.50979388,-3.88620281,3.62359107,-24561.76229468
c-305,CCCCCCCCCC[n+]1cc([nH]c1CCOCCOc1ccc(cc1)C(CC(C)(C)C)(C)C)CC,-6.74372924,-5.27189998,1.47182926,-42214.79999382
c-306,NCCCCCN1CCCN(C1=[NH+]N(O)O)CCCSC(=S)N1CCOCC1,-7.24061093,-4.9185907,2.32202023,-55031.33267878
c-307,OCCNCC(CC1=[N+](CCCS(=O)(=O)O)C(CC1)I)O,-8.47722651,-6.7783280900000005,1.69889842,-233518.54636211
c-308,CCCCCCCSc1nnc(o1)n1nc([nH+]c1CCC(=O)Nc1ccccc1)COc1cc(C)ccc1C(C)C,-7.81495016,-5.76970659,2.04524357,-58768.54497192
c-309,COCCOCCOCCC1[NH2+]CC(CC1N)CCCCCCOC(=O)C=C,-7.85445089,-4.10387178,3.75057911,-35656.00959134
c-310,CCOC(=O)[NH+](CC(=O)c1ccccc1)CC(CN)O,-9.31516653,-6.37995674,2.93520979,-26024.93053319
c-311,FCCCC1OC(CCC(CCC=C(C)C)C)N(C(=[NH2+])N1)CCCc1ccccc1,-7.77068364,-4.78487488,2.9858087600000003,-35821.15198375
c-312,CCCCCOCC[PH+](CC(=O)OCCCCC)CCO[Si](C)(C)C,-9.14372436,-4.56764176,4.5760826,-45793.82641814
c-313,CCCCCCOCC1C[NH2+]C(C(C1)CC=C)C(=O)C,-9.48348153,-5.73202526,3.7514562700000003,-23727.33256409
c-314,CCCCCCCCCCCCCCCCCCc1[n+](CCC(CCC=C(C)C)C)cnn1CC(=O)OCCCC,-7.74060871,-5.39850351,2.3421051999999998,-46995.34004798
c-315,S=C(N1CCOCC1)SCCC[NH+]1CC(CCCNCc2ccccc2O)OC(C1)CCCc1ccccc1,-6.89845167,-4.72894933,2.16950234,-65256.21752337
c-316,CC(C[NH+]=C1NCC(N1C(=O)C)CCCS(=O)(=O)O)O,-9.55472838,-5.96372766,3.5910007200000003,-37348.88907071
c-317,CCCCCCCSc1nnc(o1)c1ccc2c(c1)c(N)c[nH+]c2CCCSC(=S)n1cncc1,-7.92561162,-6.41877829,1.50683333,-70045.57404448
c-318,NCCCC1NC(=[NH+]CCO)NCC1CC(N)(N)N,-8.30229946,-3.9387889,4.36351056,-24337.04916423
c-319,CCCCCCCCCCCCCCC1C(SC=[N+]1CC(N)(N)N)CC(CO)O,-8.28229246,-6.3325545,1.94973796,-44506.22964656
c-320,CCCCSc1nnc(o1)c1c(ccn[n+]1CCCSC(=S)N(CCCCCCCC)CCCCCCCC)CC(OCc1ccccc1)C,-7.29822011,-6.96463559,0.33358452,-86692.36918007
c-321,CCCCCCCCCCCCCCCCCCCCC1C(COCCCCCCCCCC)NC(=[NH2+])N1CC(CBr)Br,-7.83396127,-4.91015464,2.92380663,-188887.50113969
c-322,CCCCSc1nnc(o1)c1n(C#C)cc[n+]1C(=O)C(C(C(C(=O)O)(F)F)(F)F)(F)F,-8.99849994,-7.19492583,1.80357411,-58141.85575704
c-323,CCCCCCCCOC[N+](=C(NCC(=O)OCCCCCC)N)CCO[Si](C)(C)C,-8.70727961,-4.76548045,3.94179916,-45222.84100389
c-324,CCCCSc1nnc(o1)C1OC([NH+](C1)CCCC)COC,-8.30329697,-4.98472693,3.31857004,-37494.75493737
c-325,SCC(=O)OC(COC(=O)CS)CC1OC[NH+](C1Br)C#C,-8.36083433,-5.3769761,2.98385823,-117601.58310923
c-326,CCCCCCCCCCCn1c(=[NH+]CCCCCCCCCCCCn2cccc2)[nH]nc1N(N)N,-5.80559102,-4.56358347,1.24200755,-42909.87618812
c-327,CCCCCCCCCc1cc(COCCCC)c(c2c1cc[nH+]c2)CC=C,-8.61444821,-6.72783479,1.88661342,-31140.00808489
c-328,COCC1NCC[NH+](C1CC)CC=C,-8.70879497,-5.19347218,3.51532279,-16800.64999029
c-329,CCCCCCC[NH+]1CC(OCC1CCCSC(=S)n1cncc1)[Si](C)(C)C,-7.55182612,-4.9830232,2.56880292,-58595.80084936
c-330,CCCCCCCCOC(=O)Cc1nnn([n+]1COCCCCCC)N,-8.9829855,-7.13914497,1.84384053,-32836.60137385
c-331,CCCCSc1nnc(o1)[NH+]=C(N(CC(C)C)CC)N,-8.38833913,-5.69294646,2.69539267,-34274.46171896
c-332,BrC=C(C[PH+](c1ccccc1)CC(C)C)Br,-9.20769723,-5.74206045,3.46563678,-165890.96946542
c-333,CCCCCCCCCCCCCCCCc1c[nH+]c(n1COCCCCC)COCCCCCCCCCCC,-7.98523725,-5.16426414,2.82097311,-46623.00129698
c-334,CCSc1nnc(o1)[n+]1ccc2c(c1)c(ccc2)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-8.93139652,-7.30749045,1.6239060699999999,-74763.24776722
c-335,CCCCCCCCCCCCCCc1[nH]nc([n+]1CCCSC(=S)N(c1ccccc1)c1ccccc1)CCCCCCCCCCC,-7.68159725,-5.04544431,2.63615294,-73420.57009249
c-336,CCCCCCCCCCCCCCCCC1OCN(C(=[NH+]COCCCCCCCC)N1)CCCS(=O)(=O)O,-7.94508143,-5.22806069,2.71702074,-58769.68547065
c-337,CCCCCOCC[NH+](C(CO)CC)Cc1ccc(cc1)C,-8.87806537,-4.59452984,4.28353553,-25833.73467667
c-338,CCSc1nnc(o1)N(C(=[NH2+])NCCC(F)(F)F)CCCSC(=S)n1cncc1,-8.32580684,-5.76925301,2.55655383,-69163.56746108
c-339,BrCC(CC1[NH+]=C(SC1I)CCOCC(F)(F)F)Br,-9.44858268,-6.89719291,2.55138977,-372563.99642123
c-340,[NH2+]=C1NCC(C(N1)Cc1ccccc1)(CCCCCCCCCCCCn1cccc1)CCCSC(=S)N(c1ccccc1)c1ccccc1,-5.77061575,-4.53565947,1.23495628,-74731.40864052
c-341,CCCCCOC(=O)CC1OC(CCOCCOC)NC(=[NH2+])N1C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-7.73109734,-5.7101478199999995,2.02094952,-85258.20817424
c-342,NCCC[PH+](N(N)N)CCCBr,-9.25181365,-4.77876657,4.47304708,-93207.35151641
c-343,CCCCCCCCCCCCOC[N+](=C1NCOCN1CCCCN)COCCCCC,-7.87113935,-4.91636612,2.95477323,-39952.9378097
c-344,NCCC[NH+]1CC(OCC1Cc1cccc(c1)C)Cc1ccccc1,-8.34689204,-4.64634064,3.7005514,-28337.5154958
c-345,CCCCCCC1(CCCC)[NH2+]CCNC1CCN,-8.2293404,-4.49796239,3.7313780100000002,-21640.13971751
c-346,CCCCCCCCC1[NH2+]CC(C1CC(=O)OCCCCC)C(=O)OCCCC,-9.16456769,-4.87196782,4.29259987,-35311.90230498
c-347,CCCCCCCCCCCCC[NH+](Cc1ccccc1C)CCO,-8.45109438,-4.83997676,3.61111762,-28063.42935475
c-348,CCCCCCCCCCCOC[N+](=C1NCCC(N1)COCCCC)CCOCC,-8.65499461,-4.37226083,4.28273378,-37377.65641353
c-349,CCCCCCCCOCc1n[nH+]cc(c1COCCCCCC)C(=O)C,-9.09568678,-7.80365808,1.2920287,-32562.86272468
c-350,CCCCCCOCC1OC(CCC(C(Br)(F)F)(Br)F)NC(=[NH+]COc2cc(C)ccc2C(C)C)N1,-8.00757241,-5.11031665,2.89725576,-188129.09802679
c-351,CCCCCCCCCCCCCCC1CCCC[N+]1(COCCCCCCCCCC)CC(=O)OCC,-8.25699445,-4.54628807,3.71070638,-43988.84354796
c-352,C#CCCC[N+](=C1NCC(N1)CCCCS(=O)(=O)Cl)CC(OCc1ccccc1)C,-8.96656816,-4.52563394,4.44093422,-57414.4437811
